-0.10715157	0.0226644	-0.03249841	0.0048952927	-0.033450205	-0.030880254	-0.04341011	0.011533393	-0.049589988	-0.08975034	-0.10963548	0.046669606	-0.0039381636	0.018253103	-0.01011323	-0.022926025
-0.1709835	0.024435634	0.023680922	-0.01768005	0.12256192	-0.12329716	-0.049754165	0.015177053	-0.20780312	-0.13862675	-0.2313772	0.12687533	-0.11811728	-0.046017367	0.12216063	-0.051342525
-0.20421036	0.0641624	-0.024113322	-0.029678918	0.17029183	-0.15090057	-0.061666567	0.10074788	-0.24098635	-0.22522484	-0.28511003	0.11963186	-0.20297898	0.017581295	0.13549812	-0.18204977
0.5774405	-0.32105684	-0.31564388	0.36556676	-0.4668814	0.50351435	0.28585616	-0.34297436	0.5701906	0.5550052	0.4852184	-0.45989516	0.4437965	0.3079383	-0.36693862	0.38410568
0.06269282	-0.051105376	-0.056152508	-0.009887655	-0.04403061	0.05867001	0.0028727013	-0.026182616	-0.03703772	0.04104699	-0.016534656	0.015363886	0.049694087	0.031683903	0.012066413	-0.007859889
-0.107380405	0.11059385	0.047932614	-0.027378628	0.03659854	-0.04227423	-0.03793588	0.025507776	-0.09069226	-0.11359501	-0.15119511	0.062336773	-0.039050665	-0.006269596	0.13705021	-0.047387775
0.49308228	-0.311397	-0.39414972	0.42242283	-0.4579061	0.4848801	0.350711	-0.34726548	0.44820184	0.5295269	0.4647473	-0.41711983	0.4533544	0.31740716	-0.3190041	0.39233446
-0.13723814	0.0365052	-0.032392196	-0.003549332	0.015045324	-0.09132092	-0.04707489	0.0154941315	-0.105779655	-0.00988117	-0.13088858	0.118153065	-0.04622798	-0.033303242	0.02390508	-0.012096884
0.43473566	-0.2629777	-0.27126902	0.31064972	-0.4106466	0.43891782	0.24299622	-0.3055228	0.43658486	0.41474715	0.35150626	-0.36168984	0.39585468	0.24342369	-0.23960447	0.33391175
0.03146376	0.010369431	-0.041935667	0.052365653	-0.048314955	0.004727212	-0.013172179	-0.01679888	0.023270613	0.0010271925	-0.0217312	0.027329087	-0.0406266	0.052831855	-0.0028489304	0.0014960003
0.47599074	-0.37318343	-0.36105558	0.40487963	-0.4586768	0.5063272	0.3116625	-0.42315015	0.5184832	0.5563488	0.4554121	-0.42292815	0.4631616	0.3497211	-0.33092973	0.46059212
-0.16628055	0.023116479	-0.010167008	-0.08261815	0.07138022	-0.13556187	-0.09347009	0.04595563	-0.14713116	-0.17420806	-0.16559899	0.12641345	-0.07640438	-0.0897896	0.053196847	-0.1402784
0.29930368	-0.15117426	-0.18576053	0.19160916	-0.22969632	0.2914041	0.13465111	-0.21460177	0.3523572	0.31567225	0.24496835	-0.21744496	0.2699965	0.18484302	-0.21279398	0.20040146
-0.45412886	0.23475225	0.16061279	-0.25245515	0.33685252	-0.35194507	-0.19618498	0.24715276	-0.46578327	-0.40164134	-0.3433039	0.391761	-0.3474743	-0.2051553	0.24230568	-0.28645465
-0.03955788	0.022481872	-0.07226395	0.05421258	0.042882252	-0.06242157	0.018213825	0.0022238346	-0.06904202	-0.0077532856	-0.047035072	0.040890746	-0.055097625	0.03994279	0.06267622	-0.062188845
-0.032131713	-0.009402005	-0.024631402	0.021888725	-0.031854983	0.003913394	0.058684047	0.013108493	-0.039242607	-0.041392867	-0.018895257	-0.023988495	-0.012841784	0.09223007	0.025440644	-0.001038077
-0.13990432	0.072876275	-0.008117538	-0.03395559	0.058942363	-0.12115199	-0.084826745	0.0737684	-0.13966182	-0.01922402	-0.14388372	0.037840057	-0.115449734	-0.058220357	0.10668998	-0.041749503
0.11675955	0.02819053	0.015562395	0.07231143	-0.0336538	0.1074914	0.015149412	-0.07290079	0.12852712	0.10939568	0.08730936	-0.05303622	0.019419217	0.027934764	-0.018235188	0.087845266
-0.05198407	-0.004255345	-0.06566341	-0.0002970142	-0.015802275	-0.0687462	0.038334362	-0.013111068	-0.02405648	-0.09247345	-0.015351063	-0.014040845	0.014692751	0.07869148	-0.018001804	-0.019059518
0.34360945	-0.20535523	-0.22014843	0.2639956	-0.29761544	0.25586122	0.18165785	-0.21477136	0.273284	0.29266453	0.25671968	-0.3100061	0.29323146	0.1751365	-0.26899534	0.21909197
0.040439595	-0.04771247	-0.013374442	0.05722624	-0.10559488	0.12773974	0.06072544	-0.0720246	0.13797916	0.051464997	0.073328204	-0.11914434	0.09910053	0.08929832	-0.09500004	0.0760608
-0.03607894	0.050758786	0.03830777	0.008492429	-0.0137495	0.006823859	-0.05660741	-0.00424438	-0.05589736	0.028371988	-0.032682646	0.054680407	-0.01632889	-0.010033437	-0.008868217	-0.056514755
